dataset,band,subject,condition,y,dR,dD,dlogM,dPi,d_theta_power,d_alpha_power,d_beta_power,d_gamma_power,d_alpha_gamma_ratio,d_spectral_entropy
Chennu,gamma,28,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,28,moderate,1,-0.006802000677644832,-0.010584071627960157,-0.12998051656562337,-0.05747126436781602,0.01916968981081911,-0.02713746415038032,0.06571618026840126,0.0011927112953929522,-2.437034525490702,0.012114046283766888
Chennu,gamma,29,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,29,moderate,1,0.00452318846864741,0.007203507939550491,0.14870912902440026,-0.07471264367816088,-0.020848096431106036,-0.11369863223792953,0.11590082134868698,-0.002814874393409607,-2.145458217922691,0.03468496639830709
Chennu,gamma,3,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,3,moderate,1,0.002904917266322443,-0.0723741730644889,-0.04218683403168333,-0.05747126436781613,-0.04831481612707425,-0.19103687655977214,0.06740195830015555,-0.0194643735549566,6.5227027415331165,-0.036131491195452115
Chennu,gamma,5,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,5,moderate,1,-0.004156633862669817,-0.01379144634313434,0.013146012585758537,0.0,-0.012837914246145957,-0.14166373012847383,0.20604599555858105,-0.009045095979167812,2.3967480048193472,0.03307822165958474
Chennu,gamma,6,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,6,moderate,1,-0.003973348015504613,-0.0006173151951998079,0.17805402726721953,-0.10919540229885061,-0.010078446611319722,-0.263701344710726,0.17925622787299328,-0.0005556746764353157,-38.093976224061386,0.05658184932781496
Chennu,gamma,7,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,7,moderate,1,0.007422289811290506,0.09023122419571905,0.14348687123555948,-0.20114942528735635,-0.15923021327887926,0.011682810807438743,0.284674612682578,-0.015303635189638214,21.252112020632445,0.013910757828556886
Chennu,gamma,8,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,8,moderate,1,0.0038202676191139984,0.010897928461361062,-0.0048339340627694405,0.03448275862068961,-0.03831091010320438,-0.014325357763679714,0.1397183115840801,-0.01982772085315693,18.854210608930593,-0.013810661406965852
Chennu,gamma,9,baseline,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennu,gamma,9,moderate,1,0.003299008841251422,0.018907708930086642,0.007794675496470838,0.0344827586206895,-0.01898825499957415,-0.3112739971971298,0.3368296945420846,0.0014171896829454338,-47.98247583618857,0.16710941363273424
DS005620,alpha,1010,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,alpha,1010,sed,1,0.0059525925992387485,0.003288413089258313,0.14834491309821907,-0.06130268199233724,-0.06992437844230642,0.07557811477135186,0.17760313696506638,-0.0055600332405790764,17.653425349498868,0.05895881041738138
DS005620,alpha,1010,sed2,1,0.024794135518160093,0.037070411165110784,0.1283243731356296,-0.06150433555152246,-0.07341718611412498,0.08659462425295465,0.15243752516015158,-0.019798029521117075,20.665364184901748,0.04668616336183151
DS005620,alpha,1016,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,alpha,1016,sed,1,0.007504838644640438,0.02540420284815781,0.026810077395844623,0.013409961685823646,-0.041605708143830716,-0.1531633426809493,0.04492503182073321,-0.01329697838817869,2.631685653775129,-0.07910804033147734
DS005620,alpha,1016,sed2,1,0.01307335538728066,0.016291897931303367,0.08306673684223931,-0.01618269812462192,-0.08186836098262602,-0.2904655110684148,-0.1628910902961434,-0.02241866770432907,7.324168270925085,-0.3668888286517771
