subject,run,phase,n_windows,Pi_fMRI,R_phase_mean,D_eff_mean,M_tau_mean,mean_fc,mean_abs_fc,fd_mean,fd_max,baseline_R_lower,baseline_R_upper,baseline_D_lower,baseline_D_upper,baseline_M_lower,baseline_M_upper
sub-20,1,Base1,57,0.7017543859649122,0.1249687073975736,0.04565334043953744,0.062057567699190255,0.01857946124555956,0.30588165409091567,0.12021032143859625,0.3904748,0.07919233611698699,0.17027621384890418,0.034945508524792925,0.05394490453968505,0.03565389233411086,0.09147357926969017
sub-20,2,PreLOR,101,0.3564356435643564,0.2063935265021057,0.04274771684673892,0.09464650771384321,0.06711129900916073,0.31705788266728197,0.12265534976391175,1.2475394999999998,0.07919233611698699,0.17027621384890418,0.034945508524792925,0.05394490453968505,0.03565389233411086,0.09147357926969017
sub-20,2,LOR_task2,9,0.6666666666666666,0.16526232968292862,0.050580452678033495,0.08089025309961263,0.035980729368587205,0.28561194559450914,0.3872356637629627,12.3284505,0.07919233611698699,0.17027621384890418,0.034945508524792925,0.05394490453968505,0.03565389233411086,0.09147357926969017
sub-20,3,LOR_task3,36,0.05555555555555555,0.24461289586601298,0.0403414562031563,0.09200399449955116,0.08139863740861249,0.32971556208783953,0.4472959922466666,21.401505000000007,0.07919233611698699,0.17027621384890418,0.034945508524792925,0.05394490453968505,0.03565389233411086,0.09147357926969017
sub-20,3,ROR,10,0.0,0.20949485764500894,0.042994994470332,0.0850715233680978,0.05198460592508545,0.3158367059544166,0.16564640933333355,1.6736007999999998,0.07919233611698699,0.17027621384890418,0.034945508524792925,0.05394490453968505,0.03565389233411086,0.09147357926969017
sub-20,4,Base2,57,0.05263157894736842,0.31404052031820046,0.04315204494101691,0.13707907604156716,0.1478239388486817,0.31645603474741335,0.2050527451043275,12.5363915,0.07919233611698699,0.17027621384890418,0.034945508524792925,0.05394490453968505,0.03565389233411086,0.09147357926969017
sub-21,1,Base1,57,0.7368421052631579,0.12444117180067164,0.044506529202975376,0.051132208996447465,0.014281647036513835,0.31202090214898726,0.13644200372824977,0.3926910999999999,0.08488266464596322,0.19213479031127734,0.03276714903321494,0.053483742794533155,0.03230157253382853,0.0731724312481797
sub-21,2,PreLOR,66,0.21212121212121213,0.19922952182988077,0.04429576479538133,0.08874568931513827,0.05363532473159966,0.309953787916636,0.15223595584212965,0.757316655000005,0.08488266464596322,0.19213479031127734,0.03276714903321494,0.053483742794533155,0.03230157253382853,0.0731724312481797
sub-21,2,LOR_task2,47,0.7446808510638298,0.1447132402656762,0.04049299203308512,0.0626948736288967,0.02238062602745277,0.32537557716641063,0.18772634653520562,0.4763305499999998,0.08488266464596322,0.19213479031127734,0.03276714903321494,0.053483742794533155,0.03230157253382853,0.0731724312481797
sub-21,3,LOR_task3,58,0.8275862068965517,0.12199629515244827,0.04167204471738503,0.0563241676219049,0.014873807921014276,0.3192280353326684,0.18268559826010342,3.7554216,0.08488266464596322,0.19213479031127734,0.03276714903321494,0.053483742794533155,0.03230157253382853,0.0731724312481797
sub-21,3,ROR,55,0.8727272727272727,0.13996729907160202,0.04555114530591887,0.05894923248242732,0.019490461192579522,0.304550153608186,0.18568975252298167,1.4789566500000049,0.08488266464596322,0.19213479031127734,0.03276714903321494,0.053483742794533155,0.03230157253382853,0.0731724312481797
