dataset,band,subject,condition,y,dR,dD,dlogM,dPi,d_theta_power,d_alpha_power,d_beta_power,d_gamma_power,d_alpha_gamma_ratio,d_spectral_entropy
DS005620,gamma,1024,sed,1,0.0010441528345832,-0.8634475725785498,0.0250108100280344,-0.2151898734177214,-0.149579309710611,0.1378026628340549,0.0622024289648565,-0.0104984951253566,26.521667503696957,-0.044924189140188
DS005620,gamma,1024,sed2,1,0.0037918853016697,-0.4609726342643716,0.0634672985194728,-0.1208722516739393,-0.1472341036187029,0.0490822316922649,0.064836830852305,-0.0081435985095117,16.146698543817,-0.0767032572799862
DS005620,gamma,1033,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1033,sed,1,-0.1219641835150984,2.3585472287040665,-0.5104550073006935,-0.3225503984997655,0.0549095218390836,-0.334738310377526,-0.0139499814430359,-0.0124474259320151,11.596190538069909,-0.0075614006497937
DS005620,gamma,1033,sed2,1,-0.1435313066350536,2.423887565976972,-0.8257250345641316,-0.4722492697176241,0.0666687579633285,-0.2296552348889109,-0.0062078985821908,-0.0213281042332797,36.77740693186074,0.0402571781098802
DS005620,gamma,1036,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1036,sed,1,-0.0171658046453258,-1.984739732892942,-0.0856736873087502,-0.5451054852320676,-0.1786105748374751,0.1503465231585836,-0.0116269752477226,-0.0106452727050399,59.60334643304184,-0.0783885615972803
DS005620,gamma,1036,sed2,1,0.0076223558481094,-1.187523596362042,0.4488982410879005,-0.341195138663493,-0.1946656332689016,-0.0665007023675845,-0.05640963037191,-0.0102647813381939,8.943061086784324,-0.2381160724666088
DS005620,gamma,1037,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1045,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1045,sed,1,-0.0463361805029998,-1.175941544544095,-0.2992653004003216,-0.7627754336615095,-0.1165066419348649,-0.0988804861922381,0.028473028727389,-0.0088184613047095,26.77376147204712,-0.0082941810392499
DS005620,gamma,1045,sed2,1,-0.0266006033067066,0.4792436286956336,-0.1150065627071659,-0.5577193551877093,-0.1173724543876675,-0.1732459110735915,0.0160847949837334,0.0009277925623009,15.547945693041443,-0.0478253589565618
DS005620,gamma,1046,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1046,sed,1,0.0498936022246352,0.262054307732992,0.6338022873135642,-0.2060478199718706,0.0083024243761102,-0.3091205744076122,-0.0108114023819439,-0.0013092710058074,16.888434702593116,-0.0101150063062801
DS005620,gamma,1046,sed2,1,0.0185634166369993,2.138261658302514,0.2689164633215579,-0.3454686429369973,0.0149758717806042,-0.1833909095297911,-0.0190183184817524,-0.0069044645955359,46.84764185782028,0.0245326663586172
DS005620,gamma,1054,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1054,sed,1,-0.006533035281736,-2.813876423603303,-0.0148898755942954,-0.3846694796061884,-0.1127777487198919,0.0304474781269696,-0.0249503930747938,-0.0308571670984817,54.479064154302215,-0.0846444706781602
DS005620,gamma,1054,sed2,1,-0.0146327356092889,-3.704741139983645,-0.0048068463837722,-0.6004543979227523,-0.1285189196277265,-0.0217217919227266,-0.0247124161887715,-0.0314506625026779,49.80840725474921,-0.1313795378362831
DS005620,gamma,1055,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1055,sed,1,0.2492367370319241,-0.2065104974873692,0.559412106629529,-0.2144866385372713,-0.0433098015784981,-0.1587094468938071,-0.0085026811904685,-0.009162216795725,19.96019658813187,-0.0503022972940548
DS005620,gamma,1055,sed2,1,0.2313219964598251,-0.1197045078017051,0.5435617913211945,-0.2329330304013849,-0.0603530720245597,-0.1925518641935624,-0.0338811869043593,-0.0097253104015842,17.100342315550986,-0.1396751833400997
DS005620,gamma,1057,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1057,sed,1,-0.0139576107457971,-0.8647775960734476,-0.0952690707711196,-0.4102203469292076,-0.0077614780579233,-0.2741982791075374,0.013391990206764,-0.0100118110110671,26.72151496156312,-0.05336767952392
DS005620,gamma,1057,sed2,1,-0.0196552671556603,-0.1282680977321701,-0.1420996052934753,-0.4257155565172443,-0.0340601877066016,-0.3896750870162351,0.0021739201825419,-0.010228338341363,4.339872739587314,-0.1821746602185481
DS005620,gamma,1060,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1060,sed,1,-0.0492700124302391,-2.197105448120298,-0.281891424592696,-0.7923112986404126,-0.0305111161070217,0.1309152390668239,-0.0665689829248644,-0.0942845822753377,99.70723236666645,-0.1210860574788014
DS005620,gamma,1060,sed2,1,-0.0273745465726737,-1.8004149798881564,0.0632029543161816,-0.6014040655390867,-0.0256597859032172,0.0193334799868996,-0.0832656470920185,-0.0942350667527321,80.81258455529311,-0.1763148029889577
DS005620,gamma,1061,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1061,sed,1,-0.0149108731726982,13.700720447673485,-0.1054252195938674,-0.3014533520862634,-0.0569405994633189,-0.2082033147685691,0.0112174694898679,-0.0199245978201059,29.23571141525921,-0.0658819138901011
DS005620,gamma,1061,sed2,1,-0.0044241518766462,-1.831394166307428,0.1422376899713886,-0.0486975128325339,-0.0683682141576283,-0.2560255414823415,0.0018139539063145,-0.0212075050608766,32.819691967706405,-0.1154954168647849
DS005620,gamma,1062,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1062,sed,1,-0.1295882694233213,-2.042817862539403,-0.2322125080645487,-0.773089545241444,-0.0504216811568987,-0.1637818013990093,0.0004456250289484,-0.015860070072051,22.00085753184334,-0.10080871333314
DS005620,gamma,1062,sed2,1,-0.0513975991128297,-1.2513609735886426,0.2160281413373588,-0.5748133722817268,-0.0542018012691701,-0.2033660950311324,0.003808199480933,-0.0166788580470817,19.53300035851375,-0.1218934480732066
DS005620,gamma,1064,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1064,sed,1,0.003367725358517,0.0022519442061019,-0.0032270612855405,-0.2630098452883262,-0.1016414360859292,0.2381182470016585,-0.0118590320267858,-0.0505835974998747,45.395783260284674,-0.059602233529668
DS005620,gamma,1064,sed2,1,0.3724445602642895,-0.5783802617142562,0.3933811401210483,-0.3260004568021445,-0.0897674213040366,0.0926854871358509,-0.0386304053677345,-0.0485578832703503,31.936912826734275,-0.1356111098220384
DS005620,gamma,1067,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1067,sed,1,-0.0523577231331008,-1.8443671054255244,-0.266908014634039,-0.5344585091420534,-0.01085227993677,0.2596761390578055,0.0742519261499786,-0.0028221402985622,32.91496724104125,0.1966083012263901
DS005620,gamma,1067,sed2,1,-0.0415197839293459,-1.0361002108567376,-0.1737099577481842,-0.2785170759854304,-0.0150118301779201,0.0658622226527616,-0.0152241039675145,-0.0082946499096508,36.28193667352183,-0.0163422879008197
DS005620,gamma,1068,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1068,sed,1,0.1502220808814557,-1.0028086795609497,0.7775615214800347,-0.2932489451476793,-0.08374917879879,-0.0707844147919852,-0.1279861705642287,-0.0455635900378474,28.35128521957904,-0.2672191991805603
DS005620,gamma,1068,sed2,1,0.0813475506628995,-0.8030849289710673,0.6513102358790035,-0.1332179306862853,-0.0875864632139546,-0.1691067482201952,-0.1278228720146801,-0.0436866317954943,1.6690711870187591,-0.3458967105773947
DS005620,gamma,1071,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1071,sed,1,0.0189090445142137,-3.06943188395958,0.1956697122116488,-0.4289732770745428,-0.0339797765430024,-0.2370493435225669,-0.0073543940522511,-0.0286398411009302,16.476870071554096,-0.0921644705371939
DS005620,gamma,1071,sed2,1,0.0569977620846388,-2.9264585660553,0.5054057533414171,-0.3736449419466298,-0.0084123783224566,-0.3489829190481291,-0.0334397689041931,-0.0314590375724918,7.948269503295727,-0.162250732438868
DS005620,gamma,1074,awake,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DS005620,gamma,1074,sed,1,-0.0115972585914935,-1.020954107088997,0.0199566773272641,-0.2348804500703234,-0.1114022875697687,0.0081157129908588,-0.023962957577865,-0.0342089690928328,23.88664430512797,-0.1556710133357269
DS005620,gamma,1074,sed2,1,0.0082323341840837,-0.8680478725858647,0.4110666300142171,-0.2148893456910334,-0.1011491931459212,0.0026944620295443,-0.0176712466373126,-0.0289839920942093,14.583217765187957,-0.1436305375234511
