dataset,band,row_index,subject,condition,y,model,score
DS005620,gamma,168,1046,sed2,1,spectral_all,0.9569415557549218
DS005620,gamma,169,1054,awake,0,spectral_all,0.07733628549722635
DS005620,gamma,170,1054,sed,1,spectral_all,0.9992591687357332
DS005620,gamma,171,1054,sed2,1,spectral_all,0.9994673563080214
DS005620,gamma,172,1055,awake,0,spectral_all,0.0787815287251776
DS005620,gamma,173,1055,sed,1,spectral_all,0.88051394460888
DS005620,gamma,174,1055,sed2,1,spectral_all,0.9080924001267578
DS005620,gamma,175,1057,awake,0,spectral_all,0.07839439721954267
DS005620,gamma,176,1057,sed,1,spectral_all,0.9506893738351294
DS005620,gamma,177,1057,sed2,1,spectral_all,0.8947258879080724
DS005620,gamma,178,1060,awake,0,spectral_all,0.06356389149393982
DS005620,gamma,179,1060,sed,1,spectral_all,0.999999948633671
DS005620,gamma,180,1060,sed2,1,spectral_all,0.9999997263523086
DS005620,gamma,181,1061,awake,0,spectral_all,0.07943616510048251
DS005620,gamma,182,1061,sed,1,spectral_all,0.988898303524605
DS005620,gamma,183,1061,sed2,1,spectral_all,0.996023799617275
DS005620,gamma,184,1062,awake,0,spectral_all,0.07966096711994035
DS005620,gamma,185,1062,sed,1,spectral_all,0.9541759133378999
DS005620,gamma,186,1062,sed2,1,spectral_all,0.9624603962525522
DS005620,gamma,187,1064,awake,0,spectral_all,0.07793662119443458
DS005620,gamma,188,1064,sed,1,spectral_all,0.9971934541883218
DS005620,gamma,189,1064,sed2,1,spectral_all,0.9934317497438193
DS005620,gamma,190,1067,awake,0,spectral_all,0.0656825870294432
DS005620,gamma,191,1067,sed,1,spectral_all,0.07107507206180391
DS005620,gamma,192,1067,sed2,1,spectral_all,0.6695726997660355
DS005620,gamma,193,1068,awake,0,spectral_all,0.0782752458415383
DS005620,gamma,194,1068,sed,1,spectral_all,0.9899000453695204
DS005620,gamma,195,1068,sed2,1,spectral_all,0.9353798374758401
DS005620,gamma,196,1071,awake,0,spectral_all,0.07886129147344692
DS005620,gamma,197,1071,sed,1,spectral_all,0.9618948867258064
DS005620,gamma,198,1071,sed2,1,spectral_all,0.933717013329663
DS005620,gamma,199,1074,awake,0,spectral_all,0.07932952386308696
DS005620,gamma,200,1074,sed,1,spectral_all,0.9874485141067944
DS005620,gamma,201,1074,sed2,1,spectral_all,0.9509815030640697
DS005620,gamma,141,1010,awake,0,gcc_pi,0.14532869706242366
DS005620,gamma,142,1010,sed,1,gcc_pi,0.9900092121691282
DS005620,gamma,143,1010,sed2,1,gcc_pi,0.9951713362969635
DS005620,gamma,144,1016,awake,0,gcc_pi,0.14709369877701553
DS005620,gamma,145,1016,sed,1,gcc_pi,0.9294547973309665
DS005620,gamma,146,1016,sed2,1,gcc_pi,0.9563871888015048
DS005620,gamma,147,1017,awake,0,gcc_pi,0.1369455398359316
DS005620,gamma,148,1017,sed,1,gcc_pi,0.5725496979083627
DS005620,gamma,149,1017,sed2,1,gcc_pi,0.5218503127619897
DS005620,gamma,150,1022,awake,0,gcc_pi,0.13701935181579045
DS005620,gamma,151,1022,sed,1,gcc_pi,0.49760937752427453
DS005620,gamma,152,1022,sed2,1,gcc_pi,0.6045645879199105
DS005620,gamma,153,1024,awake,0,gcc_pi,0.13829993345316308
DS005620,gamma,154,1024,sed,1,gcc_pi,0.7507269731433786
DS005620,gamma,155,1024,sed2,1,gcc_pi,0.45447880864451434
DS005620,gamma,156,1033,awake,0,gcc_pi,0.1463392217189453
DS005620,gamma,157,1033,sed,1,gcc_pi,0.9376735349273616
DS005620,gamma,158,1033,sed2,1,gcc_pi,0.9917375120340871
DS005620,gamma,159,1036,awake,0,gcc_pi,0.14548120444666812
DS005620,gamma,160,1036,sed,1,gcc_pi,0.9971258100652719
DS005620,gamma,161,1036,sed2,1,gcc_pi,0.9525201072852302
DS005620,gamma,162,1037,awake,0,gcc_pi,0.1408334426030775
DS005620,gamma,163,1045,awake,0,gcc_pi,0.14003338603697443
DS005620,gamma,164,1045,sed,1,gcc_pi,0.9999094232163767
DS005620,gamma,165,1045,sed2,1,gcc_pi,0.9982009687298136
DS005620,gamma,166,1046,awake,0,gcc_pi,0.14522972539228235
DS005620,gamma,167,1046,sed,1,gcc_pi,0.7385450669342973
DS005620,gamma,168,1046,sed2,1,gcc_pi,0.9498087799963969
DS005620,gamma,169,1054,awake,0,gcc_pi,0.14469572971766342
DS005620,gamma,170,1054,sed,1,gcc_pi,0.9745107586262033
DS005620,gamma,171,1054,sed2,1,gcc_pi,0.9987512651629696
DS005620,gamma,172,1055,awake,0,gcc_pi,0.14438749987596253
DS005620,gamma,173,1055,sed,1,gcc_pi,0.754723703411889
DS005620,gamma,174,1055,sed2,1,gcc_pi,0.7979702092945885
DS005620,gamma,175,1057,awake,0,gcc_pi,0.14649663396320708
DS005620,gamma,176,1057,sed,1,gcc_pi,0.9810145850169661
DS005620,gamma,177,1057,sed2,1,gcc_pi,0.9846397997762908
DS005620,gamma,178,1060,awake,0,gcc_pi,0.13870832130366625
DS005620,gamma,179,1060,sed,1,gcc_pi,0.9999465069887383
DS005620,gamma,180,1060,sed2,1,gcc_pi,0.9991122727756678
DS005620,gamma,181,1061,awake,0,gcc_pi,0.13332288009011575
DS005620,gamma,182,1061,sed,1,gcc_pi,0.912936106779092
DS005620,gamma,183,1061,sed2,1,gcc_pi,0.2332814815963756
DS005620,gamma,184,1062,awake,0,gcc_pi,0.13955917850658692
DS005620,gamma,185,1062,sed,1,gcc_pi,0.9999246295918863
DS005620,gamma,186,1062,sed2,1,gcc_pi,0.998630323470436
DS005620,gamma,187,1064,awake,0,gcc_pi,0.1466943236420116
DS005620,gamma,188,1064,sed,1,gcc_pi,0.861962585122745
DS005620,gamma,189,1064,sed2,1,gcc_pi,0.9365574710181443
DS005620,gamma,190,1067,awake,0,gcc_pi,0.1454954730112159
DS005620,gamma,191,1067,sed,1,gcc_pi,0.9965115592917081
DS005620,gamma,192,1067,sed2,1,gcc_pi,0.8908093692676454
DS005620,gamma,193,1068,awake,0,gcc_pi,0.14086653612389857
DS005620,gamma,194,1068,sed,1,gcc_pi,0.899880415948701
DS005620,gamma,195,1068,sed2,1,gcc_pi,0.5027100403391155
DS005620,gamma,196,1071,awake,0,gcc_pi,0.1466738611473736
DS005620,gamma,197,1071,sed,1,gcc_pi,0.9851200015126171
DS005620,gamma,198,1071,sed2,1,gcc_pi,0.9684721754837234
DS005620,gamma,199,1074,awake,0,gcc_pi,0.14445354560138834
DS005620,gamma,200,1074,sed,1,gcc_pi,0.802323744825312
DS005620,gamma,201,1074,sed2,1,gcc_pi,0.7558858753357551
DS005620,gamma,141,1010,awake,0,gcc_triad_plus_pi,0.13093233660121728
DS005620,gamma,142,1010,sed,1,gcc_triad_plus_pi,0.9902867344923347
DS005620,gamma,143,1010,sed2,1,gcc_triad_plus_pi,0.9848833552485613
DS005620,gamma,144,1016,awake,0,gcc_triad_plus_pi,0.13198601452041195
DS005620,gamma,145,1016,sed,1,gcc_triad_plus_pi,0.8842674923499128
DS005620,gamma,146,1016,sed2,1,gcc_triad_plus_pi,0.9137511097795666
DS005620,gamma,147,1017,awake,0,gcc_triad_plus_pi,0.12356035276616091
DS005620,gamma,148,1017,sed,1,gcc_triad_plus_pi,0.6065633977225832
DS005620,gamma,149,1017,sed2,1,gcc_triad_plus_pi,0.5452559532125344
DS005620,gamma,150,1022,awake,0,gcc_triad_plus_pi,0.12205204159988739
DS005620,gamma,151,1022,sed,1,gcc_triad_plus_pi,0.4668469901706994
DS005620,gamma,152,1022,sed2,1,gcc_triad_plus_pi,0.6061830389798905
DS005620,gamma,153,1024,awake,0,gcc_triad_plus_pi,0.1236549795567457
DS005620,gamma,154,1024,sed,1,gcc_triad_plus_pi,0.7307791786457075
DS005620,gamma,155,1024,sed2,1,gcc_triad_plus_pi,0.4568657476223009
DS005620,gamma,156,1033,awake,0,gcc_triad_plus_pi,0.12746524184841282
DS005620,gamma,157,1033,sed,1,gcc_triad_plus_pi,0.5225022206513726
DS005620,gamma,158,1033,sed2,1,gcc_triad_plus_pi,0.6949213995727255
DS005620,gamma,159,1036,awake,0,gcc_triad_plus_pi,0.13107782327633682
DS005620,gamma,160,1036,sed,1,gcc_triad_plus_pi,0.9956872607950847
DS005620,gamma,161,1036,sed2,1,gcc_triad_plus_pi,0.9820556393469385
DS005620,gamma,162,1037,awake,0,gcc_triad_plus_pi,0.1267803667866423
DS005620,gamma,163,1045,awake,0,gcc_triad_plus_pi,0.12592603230124272
DS005620,gamma,164,1045,sed,1,gcc_triad_plus_pi,0.9997198097871915
DS005620,gamma,165,1045,sed2,1,gcc_triad_plus_pi,0.9965796677583152
DS005620,gamma,166,1046,awake,0,gcc_triad_plus_pi,0.1323805256764094
DS005620,gamma,167,1046,sed,1,gcc_triad_plus_pi,0.9223660080213076
DS005620,gamma,168,1046,sed2,1,gcc_triad_plus_pi,0.9666039973013485
DS005620,gamma,169,1054,awake,0,gcc_triad_plus_pi,0.13030721617377192
DS005620,gamma,170,1054,sed,1,gcc_triad_plus_pi,0.969980510387182
DS005620,gamma,171,1054,sed2,1,gcc_triad_plus_pi,0.9985113029965864
DS005620,gamma,172,1055,awake,0,gcc_triad_plus_pi,0.13193846741925452
DS005620,gamma,173,1055,sed,1,gcc_triad_plus_pi,0.8876126607852952
DS005620,gamma,174,1055,sed2,1,gcc_triad_plus_pi,0.9089113107901025
DS005620,gamma,175,1057,awake,0,gcc_triad_plus_pi,0.13185911018332866
DS005620,gamma,176,1057,sed,1,gcc_triad_plus_pi,0.9698672621166606
DS005620,gamma,177,1057,sed2,1,gcc_triad_plus_pi,0.97152926051566
DS005620,gamma,178,1060,awake,0,gcc_triad_plus_pi,0.12471931326779234
DS005620,gamma,179,1060,sed,1,gcc_triad_plus_pi,0.9998470003176118
DS005620,gamma,180,1060,sed2,1,gcc_triad_plus_pi,0.9990299265689415
DS005620,gamma,181,1061,awake,0,gcc_triad_plus_pi,0.11600622728952989
DS005620,gamma,182,1061,sed,1,gcc_triad_plus_pi,0.01530320136789579
DS005620,gamma,183,1061,sed2,1,gcc_triad_plus_pi,0.42352260946220427
DS005620,gamma,184,1062,awake,0,gcc_triad_plus_pi,0.12545174502891687
DS005620,gamma,185,1062,sed,1,gcc_triad_plus_pi,0.9998058942190877
DS005620,gamma,186,1062,sed2,1,gcc_triad_plus_pi,0.9989765676956479
DS005620,gamma,187,1064,awake,0,gcc_triad_plus_pi,0.13169947828735643
DS005620,gamma,188,1064,sed,1,gcc_triad_plus_pi,0.8363584021051084
DS005620,gamma,189,1064,sed2,1,gcc_triad_plus_pi,0.9684267544442583
DS005620,gamma,190,1067,awake,0,gcc_triad_plus_pi,0.13023825334812325
DS005620,gamma,191,1067,sed,1,gcc_triad_plus_pi,0.9904138043290037
DS005620,gamma,192,1067,sed2,1,gcc_triad_plus_pi,0.8036150062951983
DS005620,gamma,193,1068,awake,0,gcc_triad_plus_pi,0.13109140934910424
DS005620,gamma,194,1068,sed,1,gcc_triad_plus_pi,0.9820783370865965
DS005620,gamma,195,1068,sed2,1,gcc_triad_plus_pi,0.8208926501916444
DS005620,gamma,196,1071,awake,0,gcc_triad_plus_pi,0.13197437889993704
DS005620,gamma,197,1071,sed,1,gcc_triad_plus_pi,0.9900692592273956
DS005620,gamma,198,1071,sed2,1,gcc_triad_plus_pi,0.9906313876857353
DS005620,gamma,199,1074,awake,0,gcc_triad_plus_pi,0.13100820502854482
DS005620,gamma,200,1074,sed,1,gcc_triad_plus_pi,0.787302841767807
DS005620,gamma,201,1074,sed2,1,gcc_triad_plus_pi,0.8800757431680829
DS005620,gamma,141,1010,awake,0,spectral_all_plus_gcc,0.0497023958716752
DS005620,gamma,142,1010,sed,1,spectral_all_plus_gcc,0.958681320587437
DS005620,gamma,143,1010,sed2,1,spectral_all_plus_gcc,0.9855450107034797
DS005620,gamma,144,1016,awake,0,spectral_all_plus_gcc,0.04917577518947043
DS005620,gamma,145,1016,sed,1,spectral_all_plus_gcc,0.8564728620421246
DS005620,gamma,146,1016,sed2,1,spectral_all_plus_gcc,0.995585103791214
DS005620,gamma,147,1017,awake,0,spectral_all_plus_gcc,0.04788389353902821
DS005620,gamma,148,1017,sed,1,spectral_all_plus_gcc,0.7040523104305749
DS005620,gamma,149,1017,sed2,1,spectral_all_plus_gcc,0.9078459495024506
DS005620,gamma,150,1022,awake,0,spectral_all_plus_gcc,0.048312181382880924
DS005620,gamma,151,1022,sed,1,spectral_all_plus_gcc,0.8344959677172127
DS005620,gamma,152,1022,sed2,1,spectral_all_plus_gcc,0.9502881783629867
DS005620,gamma,153,1024,awake,0,spectral_all_plus_gcc,0.04927119861217294
DS005620,gamma,154,1024,sed,1,spectral_all_plus_gcc,0.9531621650194263
DS005620,gamma,155,1024,sed2,1,spectral_all_plus_gcc,0.8880267854023779
DS005620,gamma,156,1033,awake,0,spectral_all_plus_gcc,0.04436546119057163
DS005620,gamma,157,1033,sed,1,spectral_all_plus_gcc,0.2478673116246667
DS005620,gamma,158,1033,sed2,1,spectral_all_plus_gcc,0.6518273688041197
DS005620,gamma,159,1036,awake,0,spectral_all_plus_gcc,0.04838963298395563
DS005620,gamma,160,1036,sed,1,spectral_all_plus_gcc,0.9997780584043622
DS005620,gamma,161,1036,sed2,1,spectral_all_plus_gcc,0.995926736622083
DS005620,gamma,162,1037,awake,0,spectral_all_plus_gcc,0.04781913297235014
DS005620,gamma,163,1045,awake,0,spectral_all_plus_gcc,0.048463837208851626
DS005620,gamma,164,1045,sed,1,spectral_all_plus_gcc,0.9994650944995497
DS005620,gamma,165,1045,sed2,1,spectral_all_plus_gcc,0.9954594227552872
DS005620,gamma,166,1046,awake,0,spectral_all_plus_gcc,0.04750639566591379
DS005620,gamma,167,1046,sed,1,spectral_all_plus_gcc,0.6007915712333634
DS005620,gamma,168,1046,sed2,1,spectral_all_plus_gcc,0.9450027337102802
DS005620,gamma,169,1054,awake,0,spectral_all_plus_gcc,0.04871675099600479
DS005620,gamma,170,1054,sed,1,spectral_all_plus_gcc,0.9990286977451778
DS005620,gamma,171,1054,sed2,1,spectral_all_plus_gcc,0.9998733916396092
DS005620,gamma,172,1055,awake,0,spectral_all_plus_gcc,0.049067334230633794
DS005620,gamma,173,1055,sed,1,spectral_all_plus_gcc,0.7722866368587011
DS005620,gamma,174,1055,sed2,1,spectral_all_plus_gcc,0.8793081003217232
DS005620,gamma,175,1057,awake,0,spectral_all_plus_gcc,0.049781346730305216
DS005620,gamma,176,1057,sed,1,spectral_all_plus_gcc,0.9806707276626742
DS005620,gamma,177,1057,sed2,1,spectral_all_plus_gcc,0.9821558463316991
DS005620,gamma,178,1060,awake,0,spectral_all_plus_gcc,0.042142629998289764
DS005620,gamma,179,1060,sed,1,spectral_all_plus_gcc,0.9999999073338163
DS005620,gamma,180,1060,sed2,1,spectral_all_plus_gcc,0.9999992375786466
DS005620,gamma,181,1061,awake,0,spectral_all_plus_gcc,0.05004087078536961
DS005620,gamma,182,1061,sed,1,spectral_all_plus_gcc,0.9538074061087123
DS005620,gamma,183,1061,sed2,1,spectral_all_plus_gcc,0.9706500500217956
DS005620,gamma,184,1062,awake,0,spectral_all_plus_gcc,0.04857633861805506
DS005620,gamma,185,1062,sed,1,spectral_all_plus_gcc,0.9992007290995895
DS005620,gamma,186,1062,sed2,1,spectral_all_plus_gcc,0.9975764628151086
DS005620,gamma,187,1064,awake,0,spectral_all_plus_gcc,0.04961716087246409
DS005620,gamma,188,1064,sed,1,spectral_all_plus_gcc,0.9925502696840041
DS005620,gamma,189,1064,sed2,1,spectral_all_plus_gcc,0.9939363785144144
DS005620,gamma,190,1067,awake,0,spectral_all_plus_gcc,0.046336215665469756
DS005620,gamma,191,1067,sed,1,spectral_all_plus_gcc,0.47117946963306634
DS005620,gamma,192,1067,sed2,1,spectral_all_plus_gcc,0.759055933043307
DS005620,gamma,193,1068,awake,0,spectral_all_plus_gcc,0.04962777274685203
DS005620,gamma,194,1068,sed,1,spectral_all_plus_gcc,0.9959582270052895
DS005620,gamma,195,1068,sed2,1,spectral_all_plus_gcc,0.9643238559848036
DS005620,gamma,196,1071,awake,0,spectral_all_plus_gcc,0.0499087323291643
DS005620,gamma,197,1071,sed,1,spectral_all_plus_gcc,0.9899257567648538
DS005620,gamma,198,1071,sed2,1,spectral_all_plus_gcc,0.9844063631361405
DS005620,gamma,199,1074,awake,0,spectral_all_plus_gcc,0.05011698896148103
DS005620,gamma,200,1074,sed,1,spectral_all_plus_gcc,0.9838527611948816
DS005620,gamma,201,1074,sed2,1,spectral_all_plus_gcc,0.9587103670204873
DS005620,gamma,141,1010,awake,0,residual_pi_after_spectral_all,0.4931841054169921
DS005620,gamma,142,1010,sed,1,residual_pi_after_spectral_all,0.6199834342544225
DS005620,gamma,143,1010,sed2,1,residual_pi_after_spectral_all,0.6170267707267826
DS005620,gamma,144,1016,awake,0,residual_pi_after_spectral_all,0.49072110181335005
DS005620,gamma,145,1016,sed,1,residual_pi_after_spectral_all,0.5993537281789841
DS005620,gamma,146,1016,sed2,1,residual_pi_after_spectral_all,0.7036483834205349
DS005620,gamma,147,1017,awake,0,residual_pi_after_spectral_all,0.4854961506987363
DS005620,gamma,148,1017,sed,1,residual_pi_after_spectral_all,0.37673802922228966
DS005620,gamma,149,1017,sed2,1,residual_pi_after_spectral_all,0.3238413970190939
DS005620,gamma,150,1022,awake,0,residual_pi_after_spectral_all,0.48235655503860697
DS005620,gamma,151,1022,sed,1,residual_pi_after_spectral_all,0.37726972829583494
DS005620,gamma,152,1022,sed2,1,residual_pi_after_spectral_all,0.3347061398202341
DS005620,gamma,153,1024,awake,0,residual_pi_after_spectral_all,0.48620146707158707
DS005620,gamma,154,1024,sed,1,residual_pi_after_spectral_all,0.39755759367903937
DS005620,gamma,155,1024,sed2,1,residual_pi_after_spectral_all,0.34981488979826425
DS005620,gamma,156,1033,awake,0,residual_pi_after_spectral_all,0.48908624282691726
DS005620,gamma,157,1033,sed,1,residual_pi_after_spectral_all,0.5194883852790789
DS005620,gamma,158,1033,sed2,1,residual_pi_after_spectral_all,0.551673535605576
DS005620,gamma,159,1036,awake,0,residual_pi_after_spectral_all,0.4862547282017262
DS005620,gamma,160,1036,sed,1,residual_pi_after_spectral_all,0.5509947548340044
DS005620,gamma,161,1036,sed2,1,residual_pi_after_spectral_all,0.5544022488604016
DS005620,gamma,162,1037,awake,0,residual_pi_after_spectral_all,0.4875715685793713
DS005620,gamma,163,1045,awake,0,residual_pi_after_spectral_all,0.4811260446363502
DS005620,gamma,164,1045,sed,1,residual_pi_after_spectral_all,0.787373394114831
DS005620,gamma,165,1045,sed2,1,residual_pi_after_spectral_all,0.696752967886615
DS005620,gamma,166,1046,awake,0,residual_pi_after_spectral_all,0.48507453559062985
DS005620,gamma,167,1046,sed,1,residual_pi_after_spectral_all,0.3610958463214689
DS005620,gamma,168,1046,sed2,1,residual_pi_after_spectral_all,0.39298225318516367
DS005620,gamma,169,1054,awake,0,residual_pi_after_spectral_all,0.4883596266531442
DS005620,gamma,170,1054,sed,1,residual_pi_after_spectral_all,0.40871314391866564
DS005620,gamma,171,1054,sed2,1,residual_pi_after_spectral_all,0.544517077124806
DS005620,gamma,172,1055,awake,0,residual_pi_after_spectral_all,0.4861377135083633
DS005620,gamma,173,1055,sed,1,residual_pi_after_spectral_all,0.41807825861999726
DS005620,gamma,174,1055,sed2,1,residual_pi_after_spectral_all,0.46378631232139833
DS005620,gamma,175,1057,awake,0,residual_pi_after_spectral_all,0.4876930037428357
DS005620,gamma,176,1057,sed,1,residual_pi_after_spectral_all,0.5355127573987054
DS005620,gamma,177,1057,sed2,1,residual_pi_after_spectral_all,0.6232766170218893
DS005620,gamma,178,1060,awake,0,residual_pi_after_spectral_all,0.4850520894287186
DS005620,gamma,179,1060,sed,1,residual_pi_after_spectral_all,0.5945620780676166
DS005620,gamma,180,1060,sed2,1,residual_pi_after_spectral_all,0.5024215372920323
DS005620,gamma,181,1061,awake,0,residual_pi_after_spectral_all,0.49359972391130835
DS005620,gamma,182,1061,sed,1,residual_pi_after_spectral_all,0.384023899126583
DS005620,gamma,183,1061,sed2,1,residual_pi_after_spectral_all,0.24849941194206546
DS005620,gamma,184,1062,awake,0,residual_pi_after_spectral_all,0.48599244575377293
DS005620,gamma,185,1062,sed,1,residual_pi_after_spectral_all,0.8283128389595842
DS005620,gamma,186,1062,sed2,1,residual_pi_after_spectral_all,0.7195097174804118
DS005620,gamma,187,1064,awake,0,residual_pi_after_spectral_all,0.48606214610722165
DS005620,gamma,188,1064,sed,1,residual_pi_after_spectral_all,0.4061994832485588
DS005620,gamma,189,1064,sed2,1,residual_pi_after_spectral_all,0.49134386371063254
DS005620,gamma,190,1067,awake,0,residual_pi_after_spectral_all,0.498071225932901
DS005620,gamma,191,1067,sed,1,residual_pi_after_spectral_all,0.6056347582318172
DS005620,gamma,192,1067,sed2,1,residual_pi_after_spectral_all,0.5315071868876058
DS005620,gamma,193,1068,awake,0,residual_pi_after_spectral_all,0.4873827521887476
DS005620,gamma,194,1068,sed,1,residual_pi_after_spectral_all,0.5040856578466331
DS005620,gamma,195,1068,sed2,1,residual_pi_after_spectral_all,0.4878329514285845
DS005620,gamma,196,1071,awake,0,residual_pi_after_spectral_all,0.48837771751264164
DS005620,gamma,197,1071,sed,1,residual_pi_after_spectral_all,0.5322003857609964
DS005620,gamma,198,1071,sed2,1,residual_pi_after_spectral_all,0.5377410283740024
DS005620,gamma,199,1074,awake,0,residual_pi_after_spectral_all,0.4865870869463357
DS005620,gamma,200,1074,sed,1,residual_pi_after_spectral_all,0.43939693871951396
DS005620,gamma,201,1074,sed2,1,residual_pi_after_spectral_all,0.4731894694215409
DS005620,gamma,141,1010,awake,0,residual_gcc_after_spectral_all,0.4840571883677749
DS005620,gamma,142,1010,sed,1,residual_gcc_after_spectral_all,0.7591105824660868
DS005620,gamma,143,1010,sed2,1,residual_gcc_after_spectral_all,0.6212095313098721
DS005620,gamma,144,1016,awake,0,residual_gcc_after_spectral_all,0.4764099026822715
DS005620,gamma,145,1016,sed,1,residual_gcc_after_spectral_all,0.4983159976027873
DS005620,gamma,146,1016,sed2,1,residual_gcc_after_spectral_all,0.5006322272177787
DS005620,gamma,147,1017,awake,0,residual_gcc_after_spectral_all,0.4738292730901276
DS005620,gamma,148,1017,sed,1,residual_gcc_after_spectral_all,0.4051362759349177
DS005620,gamma,149,1017,sed2,1,residual_gcc_after_spectral_all,0.3315455554095398
DS005620,gamma,150,1022,awake,0,residual_gcc_after_spectral_all,0.4709012194168954
DS005620,gamma,151,1022,sed,1,residual_gcc_after_spectral_all,0.38459501538648616
DS005620,gamma,152,1022,sed2,1,residual_gcc_after_spectral_all,0.3589478920614448
DS005620,gamma,153,1024,awake,0,residual_gcc_after_spectral_all,0.47345149621898774
DS005620,gamma,154,1024,sed,1,residual_gcc_after_spectral_all,0.37869454818032106
DS005620,gamma,155,1024,sed2,1,residual_gcc_after_spectral_all,0.3120593021726636
DS005620,gamma,156,1033,awake,0,residual_gcc_after_spectral_all,0.4551933551313833
DS005620,gamma,157,1033,sed,1,residual_gcc_after_spectral_all,0.10734499831779493
DS005620,gamma,158,1033,sed2,1,residual_gcc_after_spectral_all,0.0958861939834418
DS005620,gamma,159,1036,awake,0,residual_gcc_after_spectral_all,0.4766417430382139
DS005620,gamma,160,1036,sed,1,residual_gcc_after_spectral_all,0.4894743491606636
DS005620,gamma,161,1036,sed2,1,residual_gcc_after_spectral_all,0.5050266393644577
DS005620,gamma,162,1037,awake,0,residual_gcc_after_spectral_all,0.4756322204736248
DS005620,gamma,163,1045,awake,0,residual_gcc_after_spectral_all,0.4723445996017669
DS005620,gamma,164,1045,sed,1,residual_gcc_after_spectral_all,0.7125052370340569
DS005620,gamma,165,1045,sed2,1,residual_gcc_after_spectral_all,0.626796021875943
DS005620,gamma,166,1046,awake,0,residual_gcc_after_spectral_all,0.4761090894373832
DS005620,gamma,167,1046,sed,1,residual_gcc_after_spectral_all,0.5074545468992664
DS005620,gamma,168,1046,sed2,1,residual_gcc_after_spectral_all,0.5670102597482711
DS005620,gamma,169,1054,awake,0,residual_gcc_after_spectral_all,0.4803093613044042
DS005620,gamma,170,1054,sed,1,residual_gcc_after_spectral_all,0.3240440670823371
DS005620,gamma,171,1054,sed2,1,residual_gcc_after_spectral_all,0.4899975253316407
DS005620,gamma,172,1055,awake,0,residual_gcc_after_spectral_all,0.4779598897031796
DS005620,gamma,173,1055,sed,1,residual_gcc_after_spectral_all,0.609745487111412
DS005620,gamma,174,1055,sed2,1,residual_gcc_after_spectral_all,0.6464361177716537
DS005620,gamma,175,1057,awake,0,residual_gcc_after_spectral_all,0.47611274824150257
DS005620,gamma,176,1057,sed,1,residual_gcc_after_spectral_all,0.5328870186241733
DS005620,gamma,177,1057,sed2,1,residual_gcc_after_spectral_all,0.6014617981202489
DS005620,gamma,178,1060,awake,0,residual_gcc_after_spectral_all,0.4768207936539796
DS005620,gamma,179,1060,sed,1,residual_gcc_after_spectral_all,0.5497532652129677
DS005620,gamma,180,1060,sed2,1,residual_gcc_after_spectral_all,0.49251360155650303
DS005620,gamma,181,1061,awake,0,residual_gcc_after_spectral_all,0.4737130593880156
DS005620,gamma,182,1061,sed,1,residual_gcc_after_spectral_all,0.9915069633354123
DS005620,gamma,183,1061,sed2,1,residual_gcc_after_spectral_all,0.0826517102077025
DS005620,gamma,184,1062,awake,0,residual_gcc_after_spectral_all,0.47235963485673216
DS005620,gamma,185,1062,sed,1,residual_gcc_after_spectral_all,0.8472411344613487
DS005620,gamma,186,1062,sed2,1,residual_gcc_after_spectral_all,0.8228591691400813
DS005620,gamma,187,1064,awake,0,residual_gcc_after_spectral_all,0.476235331371169
DS005620,gamma,188,1064,sed,1,residual_gcc_after_spectral_all,0.3808438357908822
DS005620,gamma,189,1064,sed2,1,residual_gcc_after_spectral_all,0.6317663450778731
DS005620,gamma,190,1067,awake,0,residual_gcc_after_spectral_all,0.4905051731896135
DS005620,gamma,191,1067,sed,1,residual_gcc_after_spectral_all,0.6715113315267957
DS005620,gamma,192,1067,sed2,1,residual_gcc_after_spectral_all,0.5385492055151226
DS005620,gamma,193,1068,awake,0,residual_gcc_after_spectral_all,0.4784177352932592
DS005620,gamma,194,1068,sed,1,residual_gcc_after_spectral_all,0.6387458179467395
DS005620,gamma,195,1068,sed2,1,residual_gcc_after_spectral_all,0.5187380214728712
DS005620,gamma,196,1071,awake,0,residual_gcc_after_spectral_all,0.4768344660984386
DS005620,gamma,197,1071,sed,1,residual_gcc_after_spectral_all,0.48877322447108723
DS005620,gamma,198,1071,sed2,1,residual_gcc_after_spectral_all,0.5765439171671743
DS005620,gamma,199,1074,awake,0,residual_gcc_after_spectral_all,0.4735824638040483
DS005620,gamma,200,1074,sed,1,residual_gcc_after_spectral_all,0.32995663408623466
DS005620,gamma,201,1074,sed2,1,residual_gcc_after_spectral_all,0.4786585145954456
